path,transcript
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-02-02-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-01-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-01-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-01-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-01-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-02-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-02-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-02-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-03-02-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-01-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-01-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-01-02-01-19.wav,The dog is sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-01-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-02-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-02-01-02-19.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-02-02-01-19.wav,The dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-04-02-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-01-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-01-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-01-02-01-19.wav,It's all just sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-01-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-02-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-02-01-02-19.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-02-02-01-19.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-05-02-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-01-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-01-01-02-19.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-01-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-01-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-02-01-01-19.wav,Can't you talking by the door?
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-02-01-02-19.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-02-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-06-02-02-02-19.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-01-01-01-19.wav,"Oh, kids are talking by the door."
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-01-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-01-02-01-19.wav,The odds it's sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-01-02-02-19.wav,This dog is sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-02-01-01-19.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-02-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-02-02-01-19.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-07-02-02-02-19.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-01-01-01-19.wav,The kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-01-01-02-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-01-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-01-02-02-19.wav,The object is sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-02-01-01-19.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-02-01-02-19.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-02-02-01-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_19\03-01-08-02-02-02-19.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-01-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-01-01-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-01-01-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-01-01-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-01-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-01-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-01-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-02-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-02-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-02-02-02-02-20.wav,And I'll access sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-01-01-02-20.wav,Kates are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-01-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-01-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-02-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-02-02-01-20.wav,Talks are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-03-02-02-02-20.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-01-01-02-20.wav,It's a talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-01-02-01-20.wav,Toxic sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-01-02-02-20.wav,I'm just sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-02-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-02-02-01-20.wav,Talks are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-04-02-02-02-20.wav,The dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-01-01-02-20.wav,The kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-01-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-01-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-02-01-02-20.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-02-02-01-20.wav,The dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-05-02-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-01-01-01-20.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-01-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-01-02-01-20.wav,Talks are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-01-02-02-20.wav,Talks are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-02-01-01-20.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-02-01-02-20.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-02-02-01-20.wav,So I'm just sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-06-02-02-02-20.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-01-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-01-02-01-20.wav,Toxic is sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-01-02-02-20.wav,The Hugs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-02-01-02-20.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-02-02-01-20.wav,Dogs sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-07-02-02-02-20.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-01-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-01-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-01-02-01-20.wav,Dogs are sitting by the do-her.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-01-02-02-20.wav,Dr. Sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-02-01-01-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-02-01-02-20.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-02-02-01-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_20\03-01-08-02-02-02-20.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-01-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-01-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-01-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-01-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-02-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-02-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-02-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-02-02-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-02-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-02-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-02-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-03-02-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-02-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-02-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-02-02-01-21.wav,to Augs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-04-02-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-02-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-02-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-02-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-05-02-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-01-02-01-21.wav,Dogs are sitting behind the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-01-02-02-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-02-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-02-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-02-02-01-21.wav,The Hawke Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-06-02-02-02-21.wav,Dogs who are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-07-01-01-01-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-07-01-01-02-21.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-07-01-02-01-21.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_21\03-01-07-01-02-02-21.wav,Dogs are sitting by the door.
